,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,0.36602005958557127,0.017671244061118804,0.023337650299072265,0.005147466300419042,0.0,,gini,,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8166666666666667,0.8222222222222222,0.8388888888888889,0.7932960893854749,0.7988826815642458,0.8139913097454997,0.016439937307214984,397
1,0.7466030597686768,0.04015002570933954,0.06143584251403809,0.013507699414059252,0.0,,gini,,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.8277777777777777,0.8222222222222222,0.8222222222222222,0.8100558659217877,0.7932960893854749,0.815114835505897,0.012353387020345085,372
2,1.2281156539916993,0.10223437457388601,0.0881643295288086,0.01230576551095247,0.0,,gini,,,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 300}",0.8222222222222222,0.8277777777777777,0.8333333333333334,0.8044692737430168,0.8100558659217877,0.8195716945996276,0.010792422430558208,282
3,0.4557806491851807,0.023098521921305355,0.026727867126464844,0.00971873085676803,0.0,,gini,,,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 100}",0.8333333333333334,0.8166666666666667,0.8333333333333334,0.8044692737430168,0.7988826815642458,0.8173370577281192,0.014271334590263182,335
4,0.9680111885070801,0.06566843719184133,0.07599682807922363,0.01682390340148615,0.0,,gini,,,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 200}",0.8444444444444444,0.8222222222222222,0.8277777777777777,0.8156424581005587,0.7932960893854749,0.8206765983860956,0.01668988346032745,255
5,1.4026462078094482,0.08963706700321074,0.0899592399597168,0.014745157737405057,0.0,,gini,,,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 300}",0.8333333333333334,0.8222222222222222,0.8333333333333334,0.7988826815642458,0.8044692737430168,0.8184481688392303,0.014391647045346881,309
6,0.4639594554901123,0.035127450621291356,0.022739601135253907,0.004343683414374475,0.0,,gini,,0.8,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 100}",0.8277777777777777,0.8166666666666667,0.8388888888888889,0.7877094972067039,0.770949720670391,0.8083985102420856,0.025314141153394733,429
7,0.7755253791809082,0.0234964844731778,0.055452394485473636,0.0073178628998631385,0.0,,gini,,0.8,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 200}",0.8388888888888889,0.8222222222222222,0.8388888888888889,0.8212290502793296,0.8044692737430168,0.8251396648044693,0.01287751349962784,161
8,1.0980632781982422,0.03232946403399352,0.08597040176391602,0.020694133216992008,0.0,,gini,,0.8,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 300}",0.8333333333333334,0.8277777777777777,0.8277777777777777,0.8100558659217877,0.7988826815642458,0.8195654872749845,0.012981897904699993,286
9,0.33749752044677733,0.030346620147532352,0.025331974029541016,0.006134932374111718,0.0,,gini,,0.8,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 100}",0.8333333333333334,0.8444444444444444,0.8333333333333334,0.8156424581005587,0.8100558659217877,0.8273618870266916,0.012648901064954966,132
10,0.6658190727233887,0.028950997014385887,0.05066461563110351,0.013146469126235915,0.0,,gini,,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8166666666666667,0.8388888888888889,0.8268156424581006,0.7821229050279329,0.8184543761638734,0.019481158087516427,305
11,1.1030498027801514,0.13592880511213068,0.08118319511413574,0.021124152238366337,0.0,,gini,,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8444444444444444,0.8277777777777777,0.8444444444444444,0.8100558659217877,0.7877094972067039,0.8228864059590316,0.021704659554866158,222
12,0.4138926029205322,0.07040045270209475,0.027725744247436523,0.005440909412606305,0.0,,gini,10,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8444444444444444,0.8388888888888889,0.8444444444444444,0.8100558659217877,0.8156424581005587,0.8306952203600249,0.01481747031767065,97
