,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0,0.3737997531890869,0.017845536856955904,0.022739219665527343,0.0033610198140467435,0.0,,gini,,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8333333333333334,0.8111111111111111,0.8166666666666667,0.7932960893854749,0.7877094972067039,0.8084233395406579,0.016453457450431787,315
1,0.7854987621307373,0.011223757317181773,0.05724692344665527,0.004442575289308087,0.0,,gini,,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.85,0.7833333333333333,0.8055555555555556,0.7821229050279329,0.7988826815642458,0.8039788950962136,0.02469948529626665,390
2,1.2652174472808837,0.024774718973561583,0.08297691345214844,0.008997049397973784,0.0,,gini,,,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 300}",0.8444444444444444,0.8166666666666667,0.8166666666666667,0.776536312849162,0.7932960893854749,0.8095220360024828,0.023121441917008108,302
3,0.4114996910095215,0.05076225185756885,0.03989386558532715,0.020144612130670692,0.0,,gini,,,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 100}",0.8444444444444444,0.8111111111111111,0.8166666666666667,0.7877094972067039,0.7932960893854749,0.8106455617628802,0.020029489060281184,266
4,0.8176108837127686,0.03706888266298009,0.0578455924987793,0.008077989842043878,0.0,,gini,,,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 200}",0.8388888888888889,0.8277777777777777,0.8222222222222222,0.7932960893854749,0.7821229050279329,0.8128615766604593,0.021518410484890664,229
5,1.2352957725524902,0.09692247294042343,0.07200813293457031,0.011957851211070578,0.0,,gini,,,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 300}",0.8388888888888889,0.8333333333333334,0.8277777777777777,0.7821229050279329,0.7653631284916201,0.8094972067039106,0.029877685469391242,313
6,0.3201434135437012,0.02389489777581821,0.024335050582885744,0.005148225728685451,0.0,,gini,,0.8,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 100}",0.8333333333333334,0.8222222222222222,0.8222222222222222,0.7877094972067039,0.7877094972067039,0.8106393544382371,0.019156717023595792,269
7,0.6530531406402588,0.038146202602243516,0.05385613441467285,0.010536129080817106,0.0,,gini,,0.8,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 200}",0.8388888888888889,0.8166666666666667,0.8277777777777777,0.7821229050279329,0.776536312849162,0.8083985102420856,0.024816078106672475,330
8,0.9085693359375,0.051611242994513064,0.08696789741516113,0.01973011381285952,0.0,,gini,,0.8,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 300}",0.8388888888888889,0.8166666666666667,0.8111111111111111,0.7821229050279329,0.770949720670391,0.8039478584729981,0.024491474304614978,400
9,0.31994338035583497,0.03510117576066009,0.02972278594970703,0.008451404876965015,0.0,,gini,,0.8,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 100}",0.8555555555555555,0.8111111111111111,0.8166666666666667,0.776536312849162,0.776536312849162,0.8072811918063314,0.02940634210441518,353
10,0.603186845779419,0.06316445349222999,0.04647526741027832,0.009240477062116196,0.0,,gini,,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8277777777777777,0.8333333333333334,0.8222222222222222,0.7877094972067039,0.8044692737430168,0.8151024208566108,0.01677592619158546,180
11,0.9462690353393555,0.11605329966279955,0.08078432083129883,0.01294205738821635,0.0,,gini,,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8444444444444444,0.8222222222222222,0.8222222222222222,0.7877094972067039,0.7932960893854749,0.8139788950962135,0.02088977883486471,203
12,0.3600363254547119,0.013350863681325228,0.029920053482055665,0.0012614266387699477,0.0,,gini,10,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8611111111111112,0.8333333333333334,0.8222222222222222,0.7932960893854749,0.7821229050279329,0.8184171322160149,0.028312842738575334,149
