,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_class_weight,param_criterion,param_max_depth,param_max_samples,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
10,0.6777853012084961,0.07124692578754933,0.04168868064880371,0.006657655741599984,0.0,,gini,,0.8,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 200}",0.8111111111111111,0.8277777777777777,0.8666666666666667,0.8212290502793296,0.8044692737430168,0.8262507759155804,0.021746893918634703,130
11,0.9291129589080811,0.12572928791507978,0.08038554191589356,0.015146249483609566,0.0,,gini,,0.8,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_samples': 0.8, 'min_samples_split': 3, 'n_estimators': 300}",0.8388888888888889,0.8333333333333334,0.8444444444444444,0.8212290502793296,0.7932960893854749,0.8262383612662942,0.01817758188365969,137
12,0.3562475681304932,0.0235699611089084,0.04308376312255859,0.01818910673856635,0.0,,gini,10,,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 100}",0.8166666666666667,0.8277777777777777,0.8444444444444444,0.8156424581005587,0.8268156424581006,0.8262693978895097,0.010373525982097375,126
13,0.5630935192108154,0.018396385287421164,0.042686176300048825,0.011621150180967392,0.0,,gini,10,,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 200}",0.8277777777777777,0.8333333333333334,0.8666666666666667,0.8156424581005587,0.8100558659217877,0.8306952203600249,0.019809011403598382,51
14,1.0815070152282715,0.1017122705353102,0.07958722114562988,0.017255667295333114,0.0,,gini,10,,2,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 2, 'n_estimators': 300}",0.8333333333333334,0.8277777777777777,0.8666666666666667,0.8156424581005587,0.8100558659217877,0.8306952203600249,0.019809011403598382,51
15,0.28004941940307615,0.023058739006176658,0.021941232681274413,0.007052529954174154,0.0,,gini,10,,3,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 100}",0.8388888888888889,0.8277777777777777,0.8611111111111112,0.8212290502793296,0.8268156424581006,0.8351644941030416,0.01418140717353027,7
16,0.5148229122161865,0.012887051217262285,0.041089868545532225,0.007963317630924092,0.0,,gini,10,,3,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 200}",0.8444444444444444,0.8277777777777777,0.8444444444444444,0.8100558659217877,0.8212290502793296,0.8295903165735569,0.01338716596449711,73
17,0.7611639022827148,0.031230196715324315,0.055452394485473636,0.00490974566937325,0.0,,gini,10,,3,300,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': None, 'min_samples_split': 3, 'n_estimators': 300}",0.8277777777777777,0.8333333333333334,0.8555555555555555,0.8044692737430168,0.8156424581005587,0.8273556797020485,0.017275014592651232,106
18,0.2431483745574951,0.009470283264255025,0.026529359817504882,0.0036562556816185023,0.0,,gini,10,0.8,2,100,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 100}",0.8277777777777777,0.8444444444444444,0.8555555555555555,0.8100558659217877,0.7877094972067039,0.8251086281812539,0.024221041207842565,169
19,0.5255941867828369,0.019553913704073493,0.041289567947387695,0.0025703081347359397,0.0,,gini,10,0.8,2,200,"{'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_samples': 0.8, 'min_samples_split': 2, 'n_estimators': 200}",0.8333333333333334,0.8333333333333334,0.8555555555555555,0.7988826815642458,0.8100558659217877,0.8262321539416512,0.01985135417617685,139
